leg,cum_dist_km,lon,lat,Hs_m,wind_mps,curr_mps,V_service_mps,V_achievable_mps,SOG_mps,brakePower_kW,feasible
291,9891.9,-124.5528,42.8251,1.912,1.85,0.000,6.00,6.000,6.000,2198.8,1
292,9893.3,-124.5355,42.8101,1.904,1.80,0.000,6.00,6.000,6.000,2190.3,1
293,9899.6,-124.5235,42.7763,1.924,1.80,0.000,6.00,6.000,6.000,2199.8,1
294,9901.2,-124.5102,42.7426,1.946,1.82,0.000,6.00,6.000,6.000,2208.1,1
295,9902.3,-124.4987,42.7371,1.972,1.83,0.000,6.00,6.000,6.000,2230.9,1
296,9906.7,-124.4793,42.7201,1.986,1.87,0.000,6.00,6.000,6.000,2233.1,1
297,9908.7,-124.4606,42.6947,2.002,1.91,0.000,6.00,6.000,6.000,2234.1,1
298,9910.2,-124.4477,42.6825,2.030,1.93,0.000,6.00,6.000,6.000,2256.3,1
299,9911.6,-124.4335,42.6748,2.036,1.92,0.000,6.00,6.000,6.000,2254.8,1
300,9914.9,-124.4174,42.6582,2.047,1.93,0.000,6.00,6.000,6.000,2253.1,1
301,9920.5,-124.4060,42.6200,2.043,1.98,0.000,6.00,6.000,6.000,2235.8,1
302,9921.6,-124.4008,42.5902,2.031,2.02,0.000,6.00,6.000,6.000,2219.0,1
303,9927.5,-124.4005,42.5592,2.021,2.07,0.000,6.00,6.000,6.000,2204.0,1
304,9932.4,-124.4117,42.5120,2.011,2.19,0.000,6.00,6.000,6.000,2187.3,1
305,9938.3,-124.4302,42.4651,2.029,2.32,0.000,6.00,6.000,6.000,2200.4,1
306,9943.2,-124.4336,42.4179,2.050,2.32,0.000,6.00,6.000,6.000,2212.9,1
307,9948.4,-124.4290,42.3731,2.066,2.30,0.000,6.00,6.000,6.000,2220.9,1
308,9950.6,-124.4317,42.3394,2.080,2.34,0.000,6.00,6.000,6.000,2230.4,1
309,9951.8,-124.4304,42.3247,2.085,2.34,0.000,6.00,6.000,6.000,2233.5,1
310,9952.2,-124.4256,42.3189,2.086,2.33,0.000,6.00,6.000,6.000,2232.5,1
311,9958.8,-124.4168,42.2883,2.095,2.33,0.000,6.00,6.000,6.000,2236.8,1
312,9960.0,-124.4114,42.2539,2.107,2.37,0.000,6.00,6.000,6.000,2246.0,1
313,9961.7,-124.4038,42.2442,2.109,2.34,0.000,6.00,6.000,6.000,2246.0,1
314,9966.7,-124.3857,42.2180,2.128,2.25,0.000,6.00,6.000,6.000,2262.7,1
315,9972.0,-124.3712,42.1734,2.142,2.18,0.000,6.00,6.000,6.000,2272.9,1
316,9976.1,-124.3629,42.1315,2.157,2.15,0.000,6.00,6.000,6.000,2285.4,1
317,9978.0,-124.3550,42.1055,2.165,2.12,0.000,6.00,6.000,6.000,2292.5,1
318,9979.4,-124.3432,42.0947,2.176,2.05,0.000,6.00,6.000,6.000,2302.0,1
319,10141.8,-124.3277,41.3601,2.168,4.33,0.000,6.00,6.000,6.000,2365.1,1
320,10143.1,-124.3208,40.6230,2.166,3.41,0.000,6.00,6.000,6.000,2334.6,1
321,10148.1,-124.3360,40.5976,2.169,3.43,0.000,6.00,6.000,6.000,2337.4,1
322,10149.9,-124.3540,40.5704,2.165,3.47,0.000,6.00,6.000,6.000,2333.0,1
323,10156.3,-124.3719,40.5363,2.169,3.51,0.000,6.00,6.000,6.000,2336.8,1
324,10161.2,-124.3909,40.4874,2.175,3.55,0.000,6.00,6.000,6.000,2345.9,1
325,10163.9,-124.4026,40.4546,2.178,3.70,0.000,6.00,6.000,6.000,2357.5,1
326,10167.1,-124.4037,40.4298,2.184,3.77,0.000,6.00,6.000,6.000,2369.8,1
327,10175.5,-124.3814,40.3803,2.197,3.78,0.000,6.00,6.000,6.000,2393.5,1
328,10184.8,-124.3641,40.3031,2.210,3.83,0.000,6.00,6.000,6.000,2421.7,1
329,10187.6,-124.3530,40.2518,2.217,3.83,0.000,6.00,6.000,6.000,2437.8,1
330,10190.3,-124.3310,40.2333,2.221,3.71,0.000,6.00,6.000,6.000,2440.6,1
331,10197.3,-124.2879,40.2045,2.223,3.45,0.000,6.00,6.000,6.000,2441.7,1
332,10205.9,-124.2209,40.1570,2.016,3.05,0.000,6.00,6.000,6.000,2191.5,1
333,10254.5,-124.0113,39.9562,1.807,2.12,0.000,6.00,6.000,6.000,1975.7,1
334,10256.9,-123.8374,39.7723,1.887,2.19,0.000,6.00,6.000,6.000,2087.8,1
335,10260.8,-123.8338,39.7441,1.894,2.32,0.000,6.00,6.000,6.000,2095.6,1
336,10303.0,-123.8275,39.5369,1.955,3.28,0.000,6.00,6.000,6.000,2167.4,1
337,10307.9,-123.8157,39.3260,1.998,3.98,0.000,6.00,6.000,6.000,2222.6,1
338,10310.8,-123.8048,39.2919,2.000,3.91,0.000,6.00,6.000,6.000,2223.5,1
339,10312.3,-123.7969,39.2743,2.020,3.87,0.000,6.00,6.000,6.000,2248.8,1
340,10317.7,-123.7842,39.2459,2.021,3.82,0.000,6.00,6.000,6.000,2247.2,1
341,10321.0,-123.7729,39.2081,2.024,3.93,0.000,6.00,6.000,6.000,2250.8,1
342,10327.2,-123.7528,39.1685,2.025,4.02,0.000,6.00,6.000,6.000,2251.6,1
343,10331.8,-123.7253,39.1247,2.040,4.06,0.000,6.00,6.000,6.000,2269.6,1
344,10348.0,-123.7191,39.0333,2.056,4.42,0.000,6.00,6.000,6.000,2288.4,1
345,10349.6,-123.7339,38.9580,2.070,4.83,0.000,6.00,6.000,6.000,2309.4,1
346,10354.0,-123.7344,38.9371,2.072,4.93,0.000,6.00,6.000,6.000,2313.5,1
347,10364.2,-123.6873,38.8841,2.076,5.00,0.000,6.00,6.000,6.000,2324.3,1
348,10371.0,-123.6212,38.8277,1.916,5.04,0.000,6.00,6.000,6.000,2160.4,1
349,10374.9,-123.5765,38.7944,1.880,4.95,0.000,6.00,6.000,6.000,2126.7,1
350,10380.0,-123.5411,38.7649,1.867,4.93,0.000,6.00,6.000,6.000,2114.1,1
351,10401.2,-123.4446,38.6737,1.918,4.73,0.000,6.00,6.000,6.000,2171.1,1
352,10405.7,-123.3514,38.5840,1.842,4.81,0.000,6.00,6.000,6.000,2091.4,1
353,10409.2,-123.3208,38.5581,1.878,4.83,0.000,6.00,6.000,6.000,2126.0,1
354,10415.4,-123.2786,38.5298,1.907,4.82,0.000,6.00,6.000,6.000,2154.6,1
355,10429.2,-123.1886,38.4741,1.835,4.35,0.000,6.00,6.000,6.000,2085.2,1
356,10434.5,-123.1102,38.4167,1.835,3.89,0.000,6.00,6.000,6.000,2084.0,1
357,10437.5,-123.0874,38.3840,1.856,3.78,0.000,6.00,6.000,6.000,2098.5,1
358,10439.0,-123.0750,38.3660,1.852,3.73,0.000,6.00,6.000,6.000,2094.2,1
359,10443.2,-123.0734,38.3412,1.848,3.74,0.000,6.00,6.000,6.000,2090.6,1
360,10446.4,-123.0692,38.3092,1.847,3.75,0.000,6.00,6.000,6.000,2088.5,1
361,10479.4,-123.0392,38.1483,1.821,3.94,0.000,6.00,6.000,6.000,2061.6,1
362,10479.9,-123.0188,38.0006,1.804,4.25,0.000,6.00,6.000,6.000,2040.5,1
363,10480.7,-123.0245,37.9975,1.801,4.25,0.000,6.00,6.000,6.000,2038.9,1
364,10481.6,-123.0226,37.9940,1.800,4.24,0.000,6.00,6.000,6.000,2037.6,1
365,10514.1,-123.0098,37.8473,1.794,4.15,0.000,6.00,6.000,6.000,2023.8,1
366,10666.0,-122.4722,37.1637,1.588,2.24,0.000,6.00,6.000,6.000,1815.9,1
367,10667.8,-121.9495,36.6203,1.666,0.61,0.000,6.00,6.000,6.000,1841.8,1
368,10668.3,-121.9581,36.6128,1.671,0.64,0.000,6.00,6.000,6.000,1844.7,1
369,10669.5,-121.9619,36.6060,1.674,0.66,0.000,6.00,6.000,6.000,1846.4,1
370,10670.5,-121.9653,36.5963,1.643,0.68,0.000,6.00,6.000,6.000,1821.9,1
371,10672.1,-121.9739,36.5879,1.648,0.72,0.000,6.00,6.000,6.000,1826.3,1
372,10673.1,-121.9796,36.5792,1.652,0.75,0.000,6.00,6.000,6.000,1830.6,1
373,10674.1,-121.9740,36.5718,1.652,0.76,0.000,6.00,6.000,6.000,1831.5,1
374,10675.9,-121.9620,36.5642,1.648,0.76,0.000,6.00,6.000,6.000,1831.0,1
375,10679.9,-121.9510,36.5416,1.615,0.79,0.000,6.00,6.000,6.000,1807.1,1
376,10680.5,-121.9518,36.5232,1.619,0.83,0.000,6.00,6.000,6.000,1811.4,1
377,10681.1,-121.9561,36.5202,1.622,0.84,0.000,6.00,6.000,6.000,1813.4,1
378,10681.9,-121.9533,36.5159,1.622,0.85,0.000,6.00,6.000,6.000,1813.6,1
379,10683.3,-121.9464,36.5085,1.655,0.84,0.000,6.00,6.000,6.000,1839.8,1
380,10684.5,-121.9448,36.4974,1.625,0.86,0.000,6.00,6.000,6.000,1817.1,1
381,10685.2,-121.9455,36.4890,1.628,0.87,0.000,6.00,6.000,6.000,1818.1,1
382,10687.2,-121.9414,36.4772,1.629,0.87,0.000,6.00,6.000,6.000,1818.0,1
383,10689.6,-121.9335,36.4580,1.630,0.87,0.000,6.00,6.000,6.000,1817.4,1
384,10693.4,-121.9233,36.4317,1.633,0.86,0.000,6.00,6.000,6.000,1816.2,1
385,10694.8,-121.9161,36.4093,1.636,0.85,0.000,6.00,6.000,6.000,1814.3,1
386,10696.6,-121.9103,36.3958,1.637,0.83,0.000,6.00,6.000,6.000,1812.3,1
387,10697.8,-121.9061,36.3828,1.639,0.82,0.000,6.00,6.000,6.000,1810.8,1
388,10698.4,-121.9060,36.3744,1.641,0.82,0.000,6.00,6.000,6.000,1810.8,1
389,10699.5,-121.9047,36.3669,1.642,0.82,0.000,6.00,6.000,6.000,1810.3,1
390,10700.6,-121.9024,36.3574,1.643,0.81,0.000,6.00,6.000,6.000,1809.5,1
391,10701.6,-121.8995,36.3483,1.661,0.81,0.000,6.00,6.000,6.000,1820.9,1
392,10703.4,-121.8975,36.3359,1.663,0.80,0.000,6.00,6.000,6.000,1820.2,1
393,10706.0,-121.8984,36.3162,1.668,0.81,0.000,6.00,6.000,6.000,1820.9,1
394,10708.8,-121.8866,36.2972,1.668,0.79,0.000,6.00,6.000,6.000,1817.1,1
395,10710.0,-121.8684,36.2866,1.664,0.75,0.000,6.00,6.000,6.000,1811.0,1
396,10712.0,-121.8543,36.2778,1.662,0.73,0.000,6.00,6.000,6.000,1806.7,1
397,10713.6,-121.8427,36.2659,1.675,0.72,0.000,6.00,6.000,6.000,1815.2,1
398,10714.7,-121.8378,36.2543,1.677,0.72,0.000,6.00,6.000,6.000,1815.0,1
399,10716.2,-121.8302,36.2442,1.677,0.70,0.000,6.00,6.000,6.000,1813.9,1
400,10717.7,-121.8176,36.2358,1.675,0.67,0.000,6.00,6.000,6.000,1811.1,1
401,10720.4,-121.7959,36.2294,1.683,0.62,0.000,6.00,6.000,6.000,1816.6,1
402,10723.4,-121.7677,36.2189,1.676,0.60,0.000,6.00,6.000,6.000,1813.4,1
403,10730.4,-121.7238,36.1916,1.683,0.59,0.000,6.00,6.000,6.000,1831.6,1
404,10734.9,-121.6757,36.1572,1.689,0.65,0.000,6.00,6.000,6.000,1862.7,1
405,10742.3,-121.6380,36.1135,1.701,0.78,0.000,6.00,6.000,6.000,1884.3,1
406,10746.7,-121.6054,36.0675,1.704,0.92,0.000,6.00,6.000,6.000,1890.2,1
407,10748.6,-121.5875,36.0433,1.715,0.99,0.000,6.00,6.000,6.000,1902.4,1
408,10750.8,-121.5745,36.0281,1.716,1.04,0.000,6.00,6.000,6.000,1903.3,1
409,10755.0,-121.5447,36.0151,1.721,1.12,0.000,6.00,6.000,6.000,1909.6,1
410,10759.2,-121.5063,35.9962,1.716,1.23,0.000,6.00,6.000,6.000,1905.1,1
411,10761.1,-121.4884,35.9740,1.712,1.31,0.000,6.00,6.000,6.000,1906.6,1
412,10765.0,-121.4826,35.9487,1.702,1.38,0.000,6.00,6.000,6.000,1898.1,1
413,10770.1,-121.4708,35.9092,1.700,1.49,0.000,6.00,6.000,6.000,1898.0,1
414,10772.8,-121.4526,35.8780,1.683,1.57,0.000,6.00,6.000,6.000,1884.1,1
415,10776.9,-121.4255,35.8566,1.671,1.62,0.000,6.00,6.000,6.000,1874.6,1
416,10780.1,-121.3980,35.8327,1.647,1.66,0.000,6.00,6.000,6.000,1855.3,1
417,10786.1,-121.3622,35.8040,1.632,1.77,0.000,6.00,6.000,6.000,1843.9,1
418,10794.4,-121.3259,35.7501,1.609,1.97,0.000,6.00,6.000,6.000,1826.0,1
419,10795.2,-121.3118,35.7107,1.596,2.12,0.000,6.00,6.000,6.000,1815.2,1
420,10796.7,-121.3037,35.7026,1.593,2.15,0.000,6.00,6.000,6.000,1813.1,1
421,10800.5,-121.2934,35.6812,1.578,2.25,0.000,6.00,6.000,6.000,1800.8,1
422,10802.2,-121.2787,35.6645,1.573,2.35,0.000,6.00,6.000,6.000,1797.1,1
423,10836.1,-121.1705,35.5345,1.499,3.15,0.000,6.00,6.000,6.000,1739.6,1
424,10861.5,-120.9790,35.3193,1.472,3.52,0.000,6.00,6.000,6.000,1722.4,1
425,10862.9,-120.8814,35.2288,1.504,4.27,0.000,6.00,6.000,6.000,1747.0,1
426,10866.3,-120.8632,35.2134,1.501,4.39,0.000,6.00,6.000,6.000,1746.3,1
427,10875.3,-120.8077,35.1816,1.510,4.52,0.000,6.00,6.000,6.000,1754.8,1
428,10875.8,-120.7625,35.1597,1.544,4.65,0.000,6.00,6.000,6.000,1795.0,1
429,10876.4,-120.7574,35.1612,1.542,4.64,0.000,6.00,6.000,6.000,1794.4,1
430,10894.4,-120.6945,35.0991,1.521,5.06,0.000,6.00,6.000,6.000,1788.0,1
431,10906.3,-120.6499,34.9834,1.512,5.64,0.000,6.00,6.000,6.000,1793.6,1
432,10909.0,-120.6695,34.9196,1.524,5.82,0.000,6.00,6.000,6.000,1805.5,1
433,10910.1,-120.6702,34.9032,1.526,5.79,0.000,6.00,6.000,6.000,1807.6,1
434,10912.3,-120.6561,34.8970,1.524,5.68,0.000,6.00,6.000,6.000,1806.1,1
435,10914.1,-120.6424,34.8872,1.521,5.57,0.000,6.00,6.000,6.000,1805.0,1
436,10915.2,-120.6364,34.8753,1.521,5.51,0.000,6.00,6.000,6.000,1805.1,1
437,10916.2,-120.6274,34.8694,1.520,5.44,0.000,6.00,6.000,6.000,1804.2,1
438,10918.9,-120.6198,34.8555,1.519,5.37,0.000,6.00,6.000,6.000,1804.2,1
439,10925.8,-120.6237,34.8128,1.524,5.33,0.000,6.00,6.000,6.000,1808.5,1
440,10928.6,-120.6351,34.7702,1.532,5.36,0.000,6.00,6.000,6.000,1814.4,1
441,10932.8,-120.6286,34.7421,1.533,5.28,0.000,6.00,6.000,6.000,1815.3,1
442,10938.1,-120.6115,34.7025,1.531,5.06,0.000,6.00,6.000,6.000,1814.0,1
443,10944.2,-120.6183,34.6538,1.538,5.00,0.000,6.00,6.000,6.000,1818.8,1
444,10947.4,-120.6363,34.6146,1.548,5.04,0.000,6.00,6.000,6.000,1826.0,1
445,10949.1,-120.6450,34.5933,1.554,5.07,0.000,6.00,6.000,6.000,1830.0,1
446,10950.5,-120.6461,34.5799,1.556,5.07,0.000,6.00,6.000,6.000,1831.5,1
447,10951.9,-120.6405,34.5685,1.555,5.05,0.000,6.00,6.000,6.000,1831.1,1
448,10953.7,-120.6291,34.5578,1.551,5.01,0.000,6.00,6.000,6.000,1828.4,1
449,10959.7,-120.5897,34.5469,1.535,4.83,0.000,6.00,6.000,6.000,1816.8,1
450,10961.7,-120.5471,34.5382,1.517,4.65,0.000,6.00,6.000,6.000,1803.8,1
451,10968.1,-120.5140,34.5133,1.505,4.59,0.000,6.00,6.000,6.000,1795.0,1
452,10973.0,-120.4821,34.4708,1.516,4.60,0.000,6.00,6.000,6.000,1801.2,1
453,10974.9,-120.4634,34.4465,1.512,4.60,0.000,6.00,6.000,6.000,1798.3,1
454,10992.5,-120.3739,34.3991,1.520,4.52,0.000,6.00,6.000,6.000,1800.5,1
455,11065.0,-119.9487,34.1991,1.072,4.70,0.000,6.00,6.000,6.000,1575.3,1
456,11066.6,-119.5962,34.0462,0.900,5.07,0.000,6.00,6.000,6.000,1481.5,1
457,11068.9,-119.5768,34.0525,0.918,4.99,0.000,6.00,6.000,6.000,1486.6,1
458,11072.2,-119.5487,34.0484,0.877,4.99,0.000,6.00,6.000,6.000,1470.9,1
459,11073.5,-119.5270,34.0379,0.874,5.07,0.000,6.00,6.000,6.000,1467.8,1
460,11081.6,-119.4803,34.0222,0.874,5.14,0.000,6.00,6.000,6.000,1466.0,1
461,11083.1,-119.4314,34.0074,0.890,5.02,0.000,6.00,6.000,6.000,1473.3,1
462,11084.0,-119.4188,34.0055,0.893,4.90,0.000,6.00,6.000,6.000,1474.9,1
463,11086.3,-119.4020,34.0042,0.895,4.74,0.000,6.00,6.000,6.000,1476.9,1
464,11140.2,-119.0985,34.0008,0.927,2.09,0.000,6.00,6.000,6.000,1498.7,1
465,11140.5,-118.8055,34.0002,0.879,0.71,0.000,6.00,6.000,6.000,1475.6,1
466,11141.4,-118.8003,34.0039,0.876,0.69,0.000,6.00,6.000,6.000,1474.2,1
467,11141.7,-118.7952,34.0070,0.874,0.67,0.000,6.00,6.000,6.000,1472.8,1
468,11142.6,-118.7915,34.0109,0.871,0.65,0.000,6.00,6.000,6.000,1471.5,1
469,11143.6,-118.7863,34.0182,0.867,0.63,0.000,6.00,6.000,6.000,1469.4,1
470,11146.1,-118.7698,34.0238,0.860,0.58,0.000,6.00,6.000,6.000,1465.4,1
471,11150.7,-118.7315,34.0276,0.848,0.49,0.000,6.00,6.000,6.000,1456.5,1
472,11153.2,-118.6935,34.0299,0.836,0.46,0.000,6.00,6.000,6.000,1449.7,1
473,11154.7,-118.6734,34.0346,0.829,0.46,0.000,6.00,6.000,6.000,1446.7,1
474,11190.6,-118.5376,33.9185,0.807,0.43,0.000,6.00,6.000,6.000,1438.6,1
475,11192.5,-118.4152,33.7910,0.830,0.05,0.000,6.00,6.000,6.000,1456.6,1
476,11193.8,-118.4247,33.7788,0.836,0.08,0.000,6.00,6.000,6.000,1462.8,1
477,11195.0,-118.4252,33.7688,0.839,0.14,0.000,6.00,6.000,6.000,1463.2,1
478,11197.6,-118.4174,33.7527,0.840,0.23,0.000,6.00,6.000,6.000,1462.7,1
479,11198.8,-118.4067,33.7386,0.839,0.31,0.000,6.00,6.000,6.000,1461.7,1
480,11199.5,-118.3978,33.7361,0.855,0.34,0.000,6.00,6.000,6.000,1467.4,1
481,11201.2,-118.3851,33.7369,0.850,0.37,0.000,6.00,6.000,6.000,1465.2,1
482,11203.5,-118.3654,33.7317,0.844,0.43,0.000,6.00,6.000,6.000,1462.3,1
483,11207.2,-118.3362,33.7201,0.854,0.52,0.000,6.00,6.000,6.000,1465.4,1
484,11209.9,-118.3044,33.7086,0.844,0.61,0.000,6.00,6.000,6.000,1460.9,1
485,11211.4,-118.2837,33.7055,0.856,0.66,0.000,6.00,6.000,6.000,1464.8,1
486,11214.4,-118.2608,33.7113,0.845,0.74,0.000,6.00,6.000,6.000,1460.3,1
487,11219.2,-118.2240,33.7271,0.893,0.84,0.000,6.00,6.000,6.000,1462.6,1
488,11220.4,-118.1977,33.7355,0.888,0.92,0.000,6.00,6.000,6.000,1458.6,1
489,11221.1,-118.1890,33.7321,0.889,0.94,0.000,6.00,6.000,6.000,1458.3,1
490,11222.1,-118.1859,33.7369,0.886,0.96,0.000,6.00,6.000,6.000,1457.0,1
491,11223.5,-118.1896,33.7469,0.882,1.01,0.000,6.00,6.000,6.000,1455.3,1
492,11224.9,-118.1957,33.7582,0.900,1.06,0.000,6.00,6.000,6.000,1461.1,1
